"","value","variable","management"
"700",0.311194892888459,"modularity","organic"
"701",0.318888818790385,"modularity","organic"
"702",0.309268756439275,"modularity","organic"
"703",0.323723627327049,"modularity","organic"
"704",0.326942913921531,"modularity","organic"
"705",0.315586519163653,"modularity","organic"
"706",0.324608179209184,"modularity","organic"
"707",0.328253179830237,"modularity","organic"
"708",0.326105724838412,"modularity","organic"
"709",0.340729089270753,"modularity","organic"
"710",0.328093724894814,"modularity","organic"
"711",0.324365619632336,"modularity","organic"
"712",0.326001078323621,"modularity","organic"
"713",0.330308010713416,"modularity","organic"
"714",0.324572399045504,"modularity","organic"
"715",0.323353064996584,"modularity","organic"
"716",0.315234366249468,"modularity","organic"
"717",0.326620625162197,"modularity","organic"
"718",0.331519873958064,"modularity","organic"
"719",0.321800417642839,"modularity","organic"
"720",0.329611564683107,"modularity","organic"
"721",0.323598452053892,"modularity","organic"
"722",0.323312757201646,"modularity","organic"
"723",0.31807731882057,"modularity","organic"
"724",0.325035551123988,"modularity","organic"
"725",0.332652488971874,"modularity","organic"
"726",0.3345759691453,"modularity","organic"
"727",0.324866863797851,"modularity","organic"
"728",0.332891256557638,"modularity","organic"
"729",0.311168066177523,"modularity","organic"
"730",0.329428040399241,"modularity","organic"
"731",0.339300424830817,"modularity","organic"
"732",0.32241474841841,"modularity","organic"
"733",0.327184974650108,"modularity","organic"
"734",0.318080862465299,"modularity","organic"
"735",0.335896010843208,"modularity","organic"
"736",0.331856428223782,"modularity","organic"
"737",0.326673825185029,"modularity","organic"
"738",0.323310745386923,"modularity","organic"
"739",0.336381879506326,"modularity","organic"
"740",0.335458373757852,"modularity","organic"
"741",0.315069270429179,"modularity","organic"
"742",0.319037662567713,"modularity","organic"
"743",0.333619316613222,"modularity","organic"
"744",0.321739366631263,"modularity","organic"
"745",0.33274182930196,"modularity","organic"
"746",0.309727480406707,"modularity","organic"
"747",0.325679607780612,"modularity","organic"
"748",0.325018555948485,"modularity","organic"
"749",0.31748402967144,"modularity","organic"
"750",0.32984300322708,"modularity","organic"
"751",0.318572778827977,"modularity","organic"
"752",0.328394179744479,"modularity","organic"
"753",0.329181375961919,"modularity","organic"
"754",0.324385482441655,"modularity","organic"
"755",0.341233102311858,"modularity","organic"
"756",0.323499657064472,"modularity","organic"
"757",0.32865899648347,"modularity","organic"
"758",0.331574854909544,"modularity","organic"
"759",0.352406513140333,"modularity","organic"
"760",0.323734941902593,"modularity","organic"
"761",0.326471595905,"modularity","organic"
"762",0.343327964922037,"modularity","organic"
"763",0.336842955716656,"modularity","organic"
"764",0.332576866035614,"modularity","organic"
"765",0.321086012542396,"modularity","organic"
"766",0.324171603743592,"modularity","organic"
"767",0.324602341799961,"modularity","organic"
"768",0.326999929261449,"modularity","organic"
"769",0.31525202872263,"modularity","organic"
"770",0.335329038068923,"modularity","organic"
"771",0.323268165247914,"modularity","organic"
"772",0.318439901234568,"modularity","organic"
"773",0.32090417247716,"modularity","organic"
"774",0.339545811861298,"modularity","organic"
"775",0.322842674230594,"modularity","organic"
"776",0.335371472323868,"modularity","organic"
"777",0.319242108778983,"modularity","organic"
"778",0.320495681992994,"modularity","organic"
"779",0.316543189709176,"modularity","organic"
"780",0.332119036075112,"modularity","organic"
"781",0.340521492561848,"modularity","organic"
"782",0.328489717056133,"modularity","organic"
"783",0.326668222904811,"modularity","organic"
"784",0.330286998764037,"modularity","organic"
"785",0.328362593266296,"modularity","organic"
"786",0.329232084432207,"modularity","organic"
"787",0.330682715721061,"modularity","organic"
"788",0.336846785304707,"modularity","organic"
"789",0.324289528031858,"modularity","organic"
"790",0.331909347327099,"modularity","organic"
"791",0.322618781887755,"modularity","organic"
"792",0.320439431472421,"modularity","organic"
"793",0.320137429021186,"modularity","organic"
"794",0.318223884445532,"modularity","organic"
"795",0.329122995610499,"modularity","organic"
"796",0.309406810461089,"modularity","organic"
"797",0.345431535720799,"modularity","organic"
"798",0.316702760399546,"modularity","organic"
"799",0.320356718192628,"modularity","organic"
"800",0.337404180764902,"modularity","organic"
"801",0.325509360981834,"modularity","organic"
"802",0.326152939121321,"modularity","organic"
"803",0.328874696341751,"modularity","organic"
"804",0.344295124463062,"modularity","organic"
"805",0.316945297959721,"modularity","organic"
"806",0.334652833977203,"modularity","organic"
"807",0.329910035810988,"modularity","organic"
"808",0.321137657740844,"modularity","organic"
"809",0.326577200893476,"modularity","organic"
"810",0.319607007616331,"modularity","organic"
"811",0.327976048884421,"modularity","organic"
"812",0.329969106427429,"modularity","organic"
"813",0.315972538744101,"modularity","organic"
"814",0.315444075864019,"modularity","organic"
"815",0.313094039811994,"modularity","organic"
"816",0.331169913240461,"modularity","organic"
"817",0.311734168352326,"modularity","organic"
"818",0.348273267903976,"modularity","organic"
"819",0.32677864625604,"modularity","organic"
"820",0.338760843699297,"modularity","organic"
"821",0.340630617129809,"modularity","organic"
"822",0.319496814143876,"modularity","organic"
"823",0.332632546224103,"modularity","organic"
"824",0.336575932302677,"modularity","organic"
"825",0.328645818990673,"modularity","organic"
"826",0.313628964503256,"modularity","organic"
"827",0.325797143596467,"modularity","organic"
"828",0.330384152463164,"modularity","organic"
"829",0.331747102619087,"modularity","organic"
"830",0.323815195927842,"modularity","organic"
"831",0.347107605158515,"modularity","organic"
"832",0.333066679375281,"modularity","organic"
"833",0.337412722240356,"modularity","organic"
"834",0.328816987654321,"modularity","organic"
"835",0.322480271151557,"modularity","organic"
"836",0.33090125939403,"modularity","organic"
"837",0.326956906432866,"modularity","organic"
"838",0.32421398046398,"modularity","organic"
"839",0.340800661076371,"modularity","organic"
"840",0.338548714765863,"modularity","organic"
"841",0.336786235708991,"modularity","organic"
"842",0.326977569374598,"modularity","organic"
"843",0.317931789690032,"modularity","organic"
"844",0.329913702290567,"modularity","organic"
"845",0.3186445829486,"modularity","organic"
"846",0.328561846397756,"modularity","organic"
"847",0.339122922812506,"modularity","organic"
"848",0.335903867246814,"modularity","organic"
"849",0.332242249470822,"modularity","organic"
"850",0.317957159407733,"modularity","organic"
"851",0.318899056189621,"modularity","organic"
"852",0.318762694750914,"modularity","organic"
"853",0.330047274551136,"modularity","organic"
"854",0.324282336300147,"modularity","organic"
"855",0.342772108922612,"modularity","organic"
"856",0.323446191595689,"modularity","organic"
"857",0.32934043496303,"modularity","organic"
"858",0.33653328425235,"modularity","organic"
"859",0.322757154988195,"modularity","organic"
"860",0.341246412627551,"modularity","organic"
"861",0.325385559370348,"modularity","organic"
"862",0.328889890565827,"modularity","organic"
"863",0.321705537683824,"modularity","organic"
"864",0.32616035615445,"modularity","organic"
"865",0.332280665834033,"modularity","organic"
"866",0.336845639306475,"modularity","organic"
"867",0.33050735049347,"modularity","organic"
"868",0.323937826089504,"modularity","organic"
"869",0.316358783900992,"modularity","organic"
"870",0.346718347375915,"modularity","organic"
"871",0.338612895226601,"modularity","organic"
"872",0.338765771004457,"modularity","organic"
"873",0.344633330512596,"modularity","organic"
"874",0.310645733986249,"modularity","organic"
"875",0.319915330376845,"modularity","organic"
"876",0.327171280892931,"modularity","organic"
"877",0.313060025333083,"modularity","organic"
"878",0.329225527735362,"modularity","organic"
"879",0.33873462238926,"modularity","organic"
"880",0.33321645361817,"modularity","organic"
"881",0.317231370550018,"modularity","organic"
"882",0.316521935975817,"modularity","organic"
"883",0.331682302896101,"modularity","organic"
"884",0.342001572691004,"modularity","organic"
"885",0.316352852327359,"modularity","organic"
"886",0.326557041541508,"modularity","organic"
"887",0.326116699425753,"modularity","organic"
"888",0.338567755175315,"modularity","organic"
"889",0.329666291750857,"modularity","organic"
"890",0.339278636543797,"modularity","organic"
"891",0.323199506718507,"modularity","organic"
"892",0.323183655412335,"modularity","organic"
"893",0.312233499582759,"modularity","organic"
"894",0.34049441919654,"modularity","organic"
"895",0.325433314577589,"modularity","organic"
"896",0.322746624775175,"modularity","organic"
"897",0.333716727046159,"modularity","organic"
"898",0.332254055468341,"modularity","organic"
"899",0.305721848501214,"modularity","organic"
"900",0.326998281276941,"modularity","organic"
"901",0.333231829192875,"modularity","organic"
"902",0.333010396401832,"modularity","organic"
"903",0.340679345013198,"modularity","organic"
"904",0.327466799889082,"modularity","organic"
"905",0.335786277049842,"modularity","organic"
"906",0.324514779047794,"modularity","organic"
"907",0.328987926474187,"modularity","organic"
"908",0.325959784044335,"modularity","organic"
"909",0.312267758789799,"modularity","organic"
"910",0.338798333113137,"modularity","organic"
"911",0.31696370510397,"modularity","organic"
"912",0.31079590450303,"modularity","organic"
"913",0.310949985847105,"modularity","organic"
"914",0.313751602813032,"modularity","organic"
"915",0.332467088034784,"modularity","organic"
"916",0.330365903290227,"modularity","organic"
"917",0.324494196596927,"modularity","organic"
"918",0.323075175382653,"modularity","organic"
"919",0.323594683182851,"modularity","organic"
"920",0.309824160181622,"modularity","organic"
"921",0.320999681122449,"modularity","organic"
"922",0.351572432850006,"modularity","organic"
"923",0.32240142856689,"modularity","organic"
"924",0.328344628099173,"modularity","organic"
"925",0.322039742858559,"modularity","organic"
"926",0.334466399110798,"modularity","organic"
"927",0.330973824744346,"modularity","organic"
"928",0.313822038144409,"modularity","organic"
"929",0.326434468635814,"modularity","organic"
"930",0.31599367615775,"modularity","organic"
"931",0.337388349720742,"modularity","organic"
"932",0.325276998343742,"modularity","organic"
"933",0.326298928257091,"modularity","organic"
"934",0.325102627274428,"modularity","organic"
"935",0.318794077121621,"modularity","organic"
"936",0.34365962407327,"modularity","organic"
"937",0.327996484589891,"modularity","organic"
"938",0.311361882884305,"modularity","organic"
"939",0.327052192170176,"modularity","organic"
"940",0.33338603498884,"modularity","organic"
"941",0.330422060071448,"modularity","organic"
"942",0.323004297444796,"modularity","organic"
"943",0.322233223620756,"modularity","organic"
"944",0.339357776367032,"modularity","organic"
"945",0.318511419079864,"modularity","organic"
"946",0.310933338245317,"modularity","organic"
"947",0.331782662028193,"modularity","organic"
"948",0.309250766504334,"modularity","organic"
"949",0.320315495512661,"modularity","organic"
"950",0.318271650028407,"modularity","organic"
"951",0.345730180169868,"modularity","organic"
"952",0.31932336733463,"modularity","organic"
"953",0.323476454293629,"modularity","organic"
"954",0.318831640426811,"modularity","organic"
"955",0.32022201090648,"modularity","organic"
"956",0.332249787296119,"modularity","organic"
"957",0.32978126775424,"modularity","organic"
"958",0.336064719251058,"modularity","organic"
"959",0.325460117186865,"modularity","organic"
"960",0.326465670023561,"modularity","organic"
"961",0.309480434895943,"modularity","organic"
"962",0.342304700287586,"modularity","organic"
